Date,BRL,ZAR,ARS,CLP,COP,PEN,TRY,MXN,PLN,HUF
2010-02-04,1.8803999423980713,7.673799991607666,3.841900110244751,539.8400268554688,1989.0,2.8610000610351562,1.520900011062622,13.153300285339355,2.9630000591278076,199.22000122070312
2010-02-05,1.882699966430664,7.763599872589111,3.8210999965667725,539.1799926757812,1993.0,2.861799955368042,1.5276999473571777,13.126999855041504,2.983799934387207,200.1999969482422
2010-02-08,1.871500015258789,7.719900131225586,3.8513998985290527,529.0,2000.0,2.869499921798706,1.5221999883651733,13.230299949645996,3.0099000930786133,200.38999938964844
2010-02-09,1.843000054359436,7.670000076293945,3.843899965286255,530.6199951171875,1968.0,2.8610000610351562,1.5069999694824219,12.992300033569336,2.940700054168701,196.24000549316406
2010-02-10,1.850600004196167,7.711249828338623,3.8371999263763428,528.3099975585938,1957.5,2.8545000553131104,1.5152000188827515,13.105250358581543,2.951509952545166,197.1199951171875
2010-02-11,1.8515000343322754,7.633600234985352,3.8333001136779785,527.25,1948.0,2.8529999256134033,1.5110000371932983,12.934000015258789,2.927870035171509,197.05499267578125
2010-02-12,1.8585000038146973,7.678100109100342,3.848599910736084,519.6900024414062,1933.0,2.8510000705718994,1.51419997215271,12.933699607849121,2.9388999938964844,198.8000030517578
2010-02-15,1.8514000177383423,7.703999996185303,3.853800058364868,515.4600219726562,1900.800048828125,2.7952001094818115,1.5156999826431274,12.934109687805176,2.9580800533294678,200.07000732421875
2010-02-16,1.8424999713897705,7.650899887084961,3.8517000675201416,513.25,1923.0,2.8475000858306885,1.5053000450134277,12.840399742126465,2.8891000747680664,196.5500030517578
2010-02-17,1.8329999446868896,7.613500118255615,3.8554000854492188,520.7999877929688,1927.0,2.8450000286102295,1.5113999843597412,12.871190071105957,2.9214999675750732,198.3800048828125
2010-02-18,1.819000005722046,7.673399925231934,3.881700038909912,525.77001953125,1929.0,2.8489999771118164,1.5254000425338745,12.888400077819824,2.963779926300049,201.6199951171875
2010-02-19,1.8035000562667847,7.640900135040283,3.8338000774383545,520.0499877929688,1918.0,2.8510000705718994,1.511199951171875,12.800000190734863,2.9251999855041504,198.5399932861328
2010-02-22,1.8079999685287476,7.70419979095459,3.8533999919891357,520.739990234375,1914.0,2.8485000133514404,1.5289000272750854,12.805399894714355,2.9114999771118164,197.36000061035156
2010-02-23,1.819599986076355,7.775000095367432,3.8659000396728516,520.0900268554688,1922.0,2.7904000282287598,1.5506000518798828,12.921899795532227,2.94881010055542,199.07000732421875
2010-02-24,1.818600058555603,7.729499816894531,3.8671998977661133,520.47998046875,1889.0999755859375,2.790800094604492,1.5470000505447388,12.802289962768555,2.9340999126434326,198.9499969482422
2010-02-25,1.8359999656677246,7.7322998046875,3.839200019836426,518.3900146484375,1940.0,2.8480000495910645,1.5463999509811401,12.793000221252441,2.933500051498413,199.77999877929688
2010-02-26,1.805999994277954,7.715400218963623,3.864000082015991,515.6400146484375,1937.5,2.8469998836517334,1.5462000370025635,12.768400192260742,2.891200065612793,197.77000427246094
2010-03-01,1.7979999780654907,7.629199981689453,3.840399980545044,513.52001953125,1913.0,2.80049991607666,1.5356999635696411,12.729299545288086,2.891700029373169,196.9600067138672
2010-03-02,1.7324999570846558,7.595300197601318,3.837399959564209,509.7900085449219,1911.0,2.8410000801086426,1.5339000225067139,12.728599548339844,2.873300075531006,194.74000549316406
2010-03-03,1.7879999876022339,7.477399826049805,3.859999895095825,505.7699890136719,1924.0,2.8429999351501465,1.5369000434875488,12.69909954071045,2.8447000980377197,193.97000122070312
2010-03-04,1.7884999513626099,7.469699859619141,3.849600076675415,508.0299987792969,1917.0,2.8415000438690186,1.5507999658584595,12.707500457763672,2.867799997329712,196.1300048828125
2010-03-05,1.777999997138977,7.398799896240234,3.847899913787842,501.7699890136719,1897.0,2.8380000591278076,1.5367000102996826,12.624099731445312,2.8410000801086426,195.22999572753906
2010-03-08,1.7847000360488892,7.3993000984191895,3.8552000522613525,499.760009765625,1894.0,2.8389999866485596,1.5306999683380127,12.665800094604492,2.837280035018921,194.60000610351562
2010-03-09,1.781000018119812,7.3632001876831055,3.8510000705718994,499.8399963378906,1885.0,2.8380000591278076,1.5327999591827393,12.623600006103516,2.8440001010894775,195.8699951171875
2010-03-10,1.7680000066757202,7.388199806213379,3.8622000217437744,501.0899963378906,1892.0,2.8380000591278076,1.5318000316619873,12.586799621582031,2.8443000316619873,195.00999450683594
2010-03-11,1.7690000534057617,7.424300193786621,3.8524999618530273,508.6000061035156,1893.0,2.8380000591278076,1.531000018119812,12.567700386047363,2.8471999168395996,193.77999877929688
2010-03-12,1.7610000371932983,7.389999866485596,3.8543999195098877,506.0400085449219,1889.0,2.862499952316284,1.5269999504089355,12.517999649047852,2.8208999633789062,192.77000427246094
2010-03-15,1.7613999843597412,7.3979997634887695,3.852799892425537,505.70001220703125,1864.0999755859375,2.7806999683380127,1.5262999534606934,12.536499977111816,2.8440001010894775,193.60000610351562
2010-03-16,1.7661999464035034,7.349999904632568,3.853800058364868,507.57000732421875,1898.0,2.8359999656677246,1.5202000141143799,12.515899658203125,2.808300018310547,191.33999633789062
2010-03-17,1.7619999647140503,7.2967000007629395,3.8631999492645264,517.0399780273438,1894.0,2.8369998931884766,1.5110000371932983,12.452199935913086,2.811000108718872,190.05999755859375
2010-03-18,1.7710000276565552,7.30649995803833,3.855600118637085,517.7100219726562,1898.0,2.8380000591278076,1.5257999897003174,12.513899803161621,2.8450000286102295,192.0399932861328
2010-03-19,1.7949999570846558,7.324999809265137,3.8615000247955322,517.4299926757812,1906.0,2.8350000381469727,1.5343999862670898,12.561300277709961,2.864300012588501,194.49000549316406
2010-03-22,1.7990000247955322,7.306600093841553,3.8619000911712646,518.47998046875,1906.0,2.8359999656677246,1.5365999937057495,12.5177001953125,2.859560012817383,193.64999389648438
2010-03-23,1.7805999517440796,7.316999912261963,3.874799966812134,526.22998046875,1906.0,2.8359999656677246,1.5369999408721924,12.485799789428711,2.8810698986053467,196.0800018310547
2010-03-24,1.7933000326156616,7.385900020599365,3.864500045776367,523.6099853515625,1907.5,2.874000072479248,1.5501999855041504,12.580900192260742,2.912899971008301,197.8000030517578
2010-03-25,1.7990000247955322,7.460999965667725,3.875499963760376,524.239990234375,1923.0,2.8340001106262207,1.5428999662399292,12.545999526977539,2.9230000972747803,197.1999969482422
2010-03-26,1.8229999542236328,7.42519998550415,3.8575000762939453,520.52001953125,1935.0,2.8389999866485596,1.5348999500274658,12.496299743652344,2.9052999019622803,197.57000732421875
2010-03-29,1.808500051498413,7.403800010681152,3.8659000396728516,523.77001953125,1930.0,2.8399999141693115,1.5270999670028687,12.420999526977539,2.877579927444458,196.39999389648438
2010-03-30,1.7937999963760376,7.3592000007629395,3.8680999279022217,521.3499755859375,1929.0,2.8389999866485596,1.5281000137329102,12.3548002243042,2.883500099182129,198.3699951171875
2010-03-31,1.780500054359436,7.289599895477295,3.87719988822937,513.9400024414062,1915.550048828125,2.8389999866485596,1.5155999660491943,12.355299949645996,2.85260009765625,196.39999389648438
2010-04-01,1.7654000520706177,7.227799892425537,3.8712000846862793,511.1400146484375,1917.0,2.8394999504089355,1.5145000219345093,12.306209564208984,2.8285000324249268,194.02000427246094
2010-04-02,1.7649999856948853,7.236499786376953,3.812700033187866,514.1699829101562,1917.0,2.8410000801086426,1.513100028038025,12.293999671936035,2.8427999019622803,196.32000732421875
2010-04-05,1.7604999542236328,7.2154998779296875,3.8171000480651855,514.719970703125,1910.0,2.8380000591278076,1.506100058555603,12.236000061035156,2.842099905014038,195.94000244140625
2010-04-06,1.753000020980835,7.218100070953369,3.8694000244140625,509.0899963378906,1912.0,2.8369998931884766,1.503499984741211,12.21310043334961,2.8535399436950684,197.27000427246094
2010-04-07,1.7769999504089355,7.272240161895752,3.882499933242798,509.95001220703125,1931.0,2.8340001106262207,1.4980000257492065,12.292400360107422,2.863300085067749,199.1699981689453
2010-04-08,1.7730000019073486,7.251200199127197,3.872999906539917,504.3299865722656,1938.0,2.8369998931884766,1.4943000078201294,12.211600303649902,2.871619939804077,200.14999389648438
2010-04-09,1.7710000276565552,7.249000072479248,3.8606998920440674,502.1700134277344,1918.0,2.8359999656677246,1.4874999523162842,12.173999786376953,2.8645999431610107,197.6300048828125
2010-04-12,1.7561999559402466,7.252099990844727,3.8715999126434326,505.7900085449219,1927.0,2.8324999809265137,1.486299991607666,12.152199745178223,2.8320000171661377,194.0800018310547
2010-04-13,1.7135000228881836,7.292900085449219,3.8691000938415527,503.4100036621094,1888.9000244140625,2.772700071334839,1.4851000308990479,12.181300163269043,2.844899892807007,193.3800048828125
2010-04-14,1.746000051498413,7.305300235748291,3.8789000511169434,503.6700134277344,1946.0,2.8350000381469727,1.4742000102996826,12.183799743652344,2.824199914932251,191.88999938964844
2010-04-15,1.75,7.292600154876709,3.8635001182556152,507.1600036621094,1937.0,2.8350000381469727,1.4718999862670898,12.166299819946289,2.842400074005127,193.6999969482422
2010-04-16,1.7561999559402466,7.3730998039245605,3.8635001182556152,511.0299987792969,1904.699951171875,2.7825000286102295,1.4810999631881714,12.264699935913086,2.869499921798706,195.0800018310547
2010-04-19,1.7603000402450562,7.4217000007629395,3.854300022125244,508.57000732421875,1950.0,2.7767999172210693,1.4901000261306763,12.23600959777832,2.8870999813079834,196.16000366210938
2010-04-20,1.752500057220459,7.375699996948242,3.8726999759674072,518.280029296875,1916.0999755859375,2.777899980545044,1.48580002784729,12.208000183105469,2.889169931411743,196.6199951171875
2010-04-21,1.7480000257492065,7.382500171661377,3.865600109100342,516.6500244140625,1949.0,2.8359999656677246,1.4809999465942383,12.172300338745117,2.8870999813079834,196.94000244140625
2010-04-22,1.7634999752044678,7.446100234985352,3.8759000301361084,513.780029296875,1953.0,2.8440001010894775,1.4864000082015991,12.199700355529785,2.9238998889923096,199.44000244140625
2010-04-23,1.7627999782562256,7.405300140380859,3.861999988555908,507.7099914550781,1950.0,2.8420000076293945,1.4807000160217285,12.170000076293945,2.8970000743865967,196.72999572753906
2010-04-26,1.74399995803833,7.322800159454346,3.8482000827789307,507.5799865722656,1943.0,2.8429999351501465,1.4722000360488892,12.13599967956543,2.8945999145507812,196.00999450683594
2010-04-27,1.7649999856948853,7.449999809265137,3.8889999389648438,513.8400268554688,1954.0,2.8440001010894775,1.5027999877929688,12.36970043182373,2.9846999645233154,204.58999633789062
2010-04-28,1.7581000328063965,7.418099880218506,3.8529000282287598,512.8099975585938,1973.0,2.8447000980377197,1.4957000017166138,12.331600189208984,2.963900089263916,203.22000122070312
2010-04-29,1.7309999465942383,7.3572001457214355,3.8715999126434326,511.8299865722656,1957.0,2.8429999351501465,1.4811999797821045,12.191200256347656,2.941999912261963,199.57000732421875
2010-04-30,1.728700041770935,7.380000114440918,3.8808999061584473,509.4599914550781,1954.0,2.8459999561309814,1.4880000352859497,12.301799774169922,2.9514999389648438,202.13999938964844
2010-05-03,1.7309999465942383,7.399600028991699,3.8763999938964844,509.5799865722656,1961.0,2.8440001010894775,1.489799976348877,12.253999710083008,2.9663898944854736,204.0800018310547
2010-05-04,1.7493000030517578,7.555300235748291,3.9084999561309814,513.02001953125,1986.0,2.8475000858306885,1.5202000141143799,12.538999557495117,3.1080000400543213,212.1199951171875
2010-05-05,1.7798000574111938,7.614999771118164,3.9212000370025635,517.3699951171875,1951.9000244140625,2.7881999015808105,1.534999966621399,12.72719955444336,3.1819000244140625,216.36000061035156
2010-05-06,1.8341000080108643,7.74560022354126,3.910599946975708,521.4400024414062,1995.0,2.8489999771118164,1.5894999504089355,12.972399711608887,3.3178999423980713,222.8300018310547
2010-05-07,1.8494999408721924,7.625,3.8808000087738037,519.1799926757812,2022.0,2.8529999256134033,1.5614999532699585,12.822999954223633,3.2302000522613525,218.3800048828125
2010-05-10,1.774899959564209,7.475100040435791,3.916599988937378,531.0599975585938,2023.0,2.8529999256134033,1.524999976158142,12.447099685668945,3.1285998821258545,213.58999633789062
2010-05-11,1.7755000591278076,7.512499809265137,3.918800115585327,521.3599853515625,1983.0,2.8424999713897705,1.532099962234497,12.514289855957031,3.1786000728607178,217.67999267578125
2010-05-12,1.7734999656677246,7.445799827575684,3.8940000534057617,517.780029296875,1975.0,2.8380000591278076,1.5227999687194824,12.370400428771973,3.122999906539917,214.91000366210938
2010-05-13,1.7699999809265137,7.479100227355957,3.8429999351501465,521.1599731445312,1954.0,2.8359999656677246,1.5214999914169312,12.422200202941895,3.151400089263916,217.38999938964844
2010-05-14,1.8025000095367432,7.531899929046631,3.9017999172210693,523.3200073242188,1980.0,2.8399999141693115,1.5425000190734863,12.58080005645752,3.2411999702453613,223.77999877929688
2010-05-17,1.8033000230789185,7.53849983215332,3.803499937057495,521.1900024414062,1926.699951171875,2.7585999965667725,1.541700005531311,12.581600189208984,3.237499952316284,223.1699981689453
2010-05-18,1.815999984741211,7.661099910736084,3.9572999477386475,541.1300048828125,1977.0,2.8389999866485596,1.5612000226974487,12.774399757385254,3.315700054168701,228.32000732421875
2010-05-19,1.829699993133545,7.749599933624268,3.7716000080108643,524.6099853515625,1897.4000244140625,2.7204999923706055,1.5743000507354736,12.805500030517578,3.294100046157837,225.52000427246094
2010-05-20,1.8847999572753906,7.9359002113342285,3.866499900817871,530.1400146484375,2011.0,2.8450000286102295,1.5960999727249146,13.111300468444824,3.3357999324798584,224.32000732421875
2010-05-21,1.8467999696731567,7.8242998123168945,3.9049999713897705,529.6500244140625,2016.0,2.8399999141693115,1.5755000114440918,12.940400123596191,3.2643001079559326,221.52999877929688
2010-05-24,1.8622000217437744,7.841899871826172,3.8457000255584717,533.4099731445312,1973.0,2.8450000286102295,1.5751999616622925,13.01990032196045,3.3245999813079834,224.8000030517578
2010-05-25,1.868499994277954,7.803299903869629,3.872999906539917,520.0499877929688,1991.0,2.8450000286102295,1.5786999464035034,12.997099876403809,3.341599941253662,225.55999755859375
2010-05-26,1.8630000352859497,7.756199836730957,3.9200000762939453,541.52001953125,1973.0,2.8499999046325684,1.5855000019073486,13.07800006866455,3.3825600147247314,227.61000061035156
2010-05-27,1.815999984741211,7.578400135040283,3.9166998863220215,525.030029296875,1967.0,2.8480000495910645,1.5571999549865723,12.796099662780762,3.2832000255584717,222.6300048828125
2010-05-28,1.8142999410629272,7.606599807739258,3.9412999153137207,523.77001953125,1968.0,2.8469998836517334,1.5652999877929688,12.936800003051758,3.308300018310547,223.58999633789062
2010-05-31,1.8143999576568604,7.656799793243408,3.9070000648498535,518.469970703125,1931.199951171875,2.779400110244751,1.5717999935150146,12.906789779663086,3.3125,223.3699951171875
2010-06-01,1.8339999914169312,7.704800128936768,3.9384000301361084,514.5999755859375,1970.0,2.8445000648498535,1.5817999839782715,12.962499618530273,3.3452699184417725,225.5399932861328
2010-06-02,1.8309999704360962,7.653800010681152,3.9137001037597656,520.780029296875,1966.0,2.8429999351501465,1.5772000551223755,12.76930046081543,3.338399887084961,224.8699951171875
2010-06-03,1.8193999528884888,7.658100128173828,3.927799940109253,526.8900146484375,1957.0,2.8450000286102295,1.5844000577926636,12.75,3.374350070953369,230.75
2010-06-04,1.8388999700546265,7.780300140380859,3.9284000396728516,533.8599853515625,1916.199951171875,2.8489999771118164,1.6059000492095947,12.952300071716309,3.4837000370025635,240.89999389648438
2010-06-07,1.8739999532699585,7.806600093841553,3.9333999156951904,533.9099731445312,1964.0,2.8489999771118164,1.6115000247955322,12.980199813842773,3.481100082397461,238.91000366210938
2010-06-08,1.8600000143051147,7.723599910736084,3.926500082015991,532.0700073242188,1960.0,2.8450000286102295,1.5993000268936157,12.850299835205078,3.442699909210205,236.8699951171875
2010-06-09,1.8420000076293945,7.77400016784668,3.9309000968933105,535.469970703125,1940.0,2.8450000286102295,1.6008000373840332,12.85509967803955,3.453900098800659,234.88999938964844
2010-06-10,1.8122999668121338,7.685800075531006,3.9131999015808105,527.0,1892.300048828125,2.7727999687194824,1.5774999856948853,12.684700012207031,3.374500036239624,229.72999572753906
2010-06-11,1.8115999698638916,7.664299964904785,3.9058001041412354,525.1699829101562,1924.0,2.8440001010894775,1.5750999450683594,12.6496000289917,3.3854000568389893,231.5500030517578
2010-06-14,1.8016999959945679,7.662899971008301,3.9444000720977783,526.6300048828125,1924.0,2.8410000801086426,1.5745999813079834,12.683099746704102,3.3364999294281006,228.2899932861328
2010-06-15,1.784600019454956,7.576200008392334,3.922800064086914,523.0700073242188,1918.0,2.772900104522705,1.5645999908447266,12.571900367736816,3.294480085372925,226.32000732421875
2010-06-16,1.7868000268936157,7.575799942016602,3.9261999130249023,522.5900268554688,1910.0,2.8359999656677246,1.5597000122070312,12.591099739074707,3.2999000549316406,226.1300048828125
2010-06-17,1.7854000329971313,7.574999809265137,3.918299913406372,518.280029296875,1901.0,2.8355000019073486,1.5606000423431396,12.58080005645752,3.289099931716919,225.7100067138672
2010-06-18,1.7723000049591064,7.4980998039245605,3.9140000343322754,518.3300170898438,1912.0,2.8299999237060547,1.5528000593185425,12.539799690246582,3.2604000568389893,225.0800018310547
2010-06-21,1.7635999917984009,7.49459981918335,3.944000005722046,526.969970703125,1891.0,2.825000047683716,1.5566999912261963,12.533100128173828,3.291599988937378,226.88999938964844
2010-06-22,1.7668999433517456,7.554590225219727,3.933799982070923,518.5,1888.0,2.8269999027252197,1.5652999877929688,12.61400032043457,3.3008899688720703,227.5
2010-06-23,1.8011000156402588,7.51639986038208,3.896699905395508,519.3200073242188,1892.0,2.7600998878479004,1.569599986076355,12.62339973449707,3.2953999042510986,227.27000427246094
2010-06-24,1.778499960899353,7.576000213623047,3.9333999156951904,525.010009765625,1895.0,2.8259999752044678,1.5745999813079834,12.714300155639648,3.3277900218963623,228.42999267578125
2010-06-25,1.7799999713897705,7.606800079345703,3.9070000648498535,522.2899780273438,1895.0,2.825000047683716,1.5720000267028809,12.640399932861328,3.3257999420166016,229.64999389648438
2010-06-28,1.781999945640564,7.562900066375732,3.94350004196167,528.72998046875,1901.0,2.825000047683716,1.573199987411499,12.724200248718262,3.375699996948242,232.63999938964844
2010-06-29,1.807800054550171,7.668399810791016,3.9307000637054443,525.8400268554688,1918.0,2.822499990463257,1.590000033378601,12.892000198364258,3.402290105819702,235.55999755859375
2010-06-30,1.7908999919891357,7.667699813842773,3.948199987411499,536.3900146484375,1915.0,2.825000047683716,1.5812000036239624,12.929699897766113,3.3903000354766846,231.92999267578125
2010-07-01,1.7989000082015991,7.7342000007629395,3.911799907684326,527.3900146484375,1895.0,2.8259999752044678,1.5776000022888184,13.003000259399414,3.3200700283050537,228.5399932861328
2010-07-02,1.7745000123977661,7.724100112915039,3.933000087738037,526.9199829101562,1882.0,2.8239998817443848,1.5615999698638916,13.078100204467773,3.298799991607666,227.38999938964844
2010-07-05,1.7733999490737915,7.745200157165527,3.926300048828125,525.5800170898438,1848.0999755859375,2.761399984359741,1.5616999864578247,13.051899909973145,3.2797000408172607,227.49000549316406
2010-07-06,1.7669999599456787,7.653800010681152,3.934999942779541,526.0800170898438,1878.0,2.823499917984009,1.5529999732971191,12.958999633789062,3.2464399337768555,224.50999450683594
2010-07-07,1.7649999856948853,7.613800048828125,3.919600009918213,523.989990234375,1905.0,2.822999954223633,1.5506000518798828,12.836899757385254,3.2360000610351562,223.97000122070312
2010-07-08,1.7683000564575195,7.560500144958496,3.923799991607666,522.5900268554688,1887.0,2.822000026702881,1.5464999675750732,12.765899658203125,3.2099199295043945,220.99000549316406
2010-07-09,1.7563999891281128,7.585299968719482,3.9300999641418457,526.9400024414062,1847.699951171875,2.7607998847961426,1.551200032234192,12.765899658203125,3.2156999111175537,220.8000030517578
2010-07-12,1.7599999904632568,7.608799934387207,3.9249000549316406,527.1900024414062,1877.0,2.822000026702881,1.5533000230789185,12.81879997253418,3.2304000854492188,220.02000427246094
2010-07-13,1.75600004196167,7.50439977645874,3.9316999912261963,521.0,1871.0,2.815000057220459,1.5422999858856201,12.67300033569336,3.1965999603271484,218.27000427246094
2010-07-14,1.7660000324249268,7.521100044250488,3.8620998859405518,523.2899780273438,1834.199951171875,2.7458999156951904,1.5377000570297241,12.704000473022461,3.1828999519348145,218.1300048828125
2010-07-15,1.7699999809265137,7.538899898529053,3.920599937438965,517.1699829101562,1871.0,2.821000099182129,1.5311000347137451,12.762499809265137,3.145780086517334,215.83999633789062
2010-07-16,1.7826000452041626,7.577099800109863,3.9310998916625977,520.3300170898438,1878.0,2.822999954223633,1.5390000343322754,12.911499977111816,3.1663999557495117,217.89999389648438
2010-07-19,1.7862999439239502,7.627099990844727,3.938499927520752,520.0399780273438,1873.0,2.819000005722046,1.5367000102996826,12.891039848327637,3.190999984741211,223.67999267578125
2010-07-20,1.7736999988555908,7.55019998550415,3.934999942779541,522.7000122070312,1872.0,2.828000068664551,1.527500033378601,12.752300262451172,3.186000108718872,221.8300018310547
2010-07-21,1.771399974822998,7.537499904632568,3.9463000297546387,519.5,1866.0,2.8259999752044678,1.5313999652862549,12.851900100708008,3.210239887237549,223.1999969482422
2010-07-22,1.760200023651123,7.432700157165527,3.927500009536743,510.70001220703125,1862.0,2.7632999420166016,1.5168999433517456,12.750699996948242,3.1596999168395996,219.42999267578125
2010-07-23,1.7604999542236328,7.421800136566162,3.913800001144409,509.57000732421875,1863.5,2.822000026702881,1.5198999643325806,12.732199668884277,3.140500068664551,222.1999969482422
2010-07-26,1.7655999660491943,7.329500198364258,3.9244000911712646,505.739990234375,1863.5,2.822000026702881,1.5123000144958496,12.672100067138672,3.094599962234497,220.1699981689453
2010-07-27,1.760699987411499,7.3256001472473145,3.924999952316284,508.4700012207031,1818.800048828125,2.7613000869750977,1.5087000131607056,12.672900199890137,3.081199884414673,216.83999633789062
2010-07-28,1.7623000144958496,7.330840110778809,3.9323999881744385,509.20001220703125,1846.0,2.822000026702881,1.5108000040054321,12.705289840698242,3.0778000354766846,217.64999389648438
2010-07-29,1.764799952507019,7.320799827575684,3.929800033569336,513.219970703125,1842.0,2.821500062942505,1.5099999904632568,12.715290069580078,3.062999963760376,217.41000366210938
2010-07-30,1.7584999799728394,7.287700176239014,3.9437999725341797,511.3699951171875,1840.0,2.819000005722046,1.5047999620437622,12.633000373840332,3.0724000930786133,217.1300048828125
