Date,BRL,ZAR,ARS,CLP,COP,PEN,AUD,NZD
2011-11-02,1.7419999837875366,8.083000183105469,4.2434000968933105,480.1199951171875,1855.9000244140625,2.650399923324585,0.9702100157737732,1.2610000371932983
2011-11-03,1.733299970626831,8.007499694824219,4.262599945068359,491.1499938964844,1868.300048828125,2.6521999835968018,0.9753199815750122,1.2770999670028687
2011-11-04,1.7315000295639038,7.829999923706055,4.236299991607666,488.5,1911.25,2.6482999324798584,0.9598299860954285,1.2558000087738037
2011-11-07,1.7489999532699585,7.86899995803833,4.239999771118164,482.80999755859375,1907.0,2.6542999744415283,0.9619100093841553,1.2552000284194946
2011-11-08,1.749899983406067,7.926599979400635,4.251100063323975,499.70001220703125,1909.0,2.703000068664551,0.9650499820709229,1.257099986076355
2011-11-09,1.7395000457763672,7.817800045013428,4.2459001541137695,497.79998779296875,1920.0,2.7009999752044678,0.9635099768638611,1.2544000148773193
2011-11-10,1.756600022315979,8.044300079345703,4.277699947357178,500.0,1914.0,2.7079999446868896,0.9862899780273438,1.2817000150680542
2011-11-11,1.7599999904632568,7.967100143432617,4.2530999183654785,501.70001220703125,1910.0,2.7049999237060547,0.9849399924278259,1.2862000465393066
2011-11-14,1.73989999294281,7.87470006942749,4.25600004196167,487.4700012207031,1875.0999755859375,2.6247000694274902,0.967769980430603,1.2639000415802002
2011-11-15,1.7595000267028809,7.999800205230713,4.269700050354004,489.1000061035156,1880.5999755859375,2.6454999446868896,0.9798399806022644,1.2862000465393066
2011-11-16,1.7692999839782715,8.151000022888184,4.270400047302246,494.989990234375,1879.300048828125,2.6477999687194824,0.9857100248336792,1.2997000217437744
2011-11-17,1.770300030708313,8.188501358032227,4.274600028991699,501.510009765625,1876.9000244140625,2.6422998905181885,0.9947299957275391,1.309999942779541
2011-11-18,1.7645000219345093,8.190999984741211,4.274600028991699,503.2699890136719,1885.4000244140625,2.646399974822998,1.0016000270843506,1.3179999589920044
2011-11-21,1.7777999639511108,8.161999702453613,4.2154998779296875,500.92999267578125,1880.800048828125,2.6563000679016113,1.0002000331878662,1.3240000009536743
2011-11-22,1.8042000532150269,8.305000305175781,4.266200065612793,506.1300048828125,1893.4000244140625,2.6410999298095703,1.0149999856948853,1.3343000411987305
2011-11-23,1.8116999864578247,8.387200355529785,4.248700141906738,507.239990234375,1881.800048828125,2.644200086593628,1.0153000354766846,1.3345999717712402
2011-11-24,1.8593000173568726,8.576299667358398,4.258699893951416,511.0799865722656,1899.300048828125,2.642699956893921,1.031000018119812,1.3514000177383423
2011-11-25,1.875499963760376,8.484700202941895,4.260700225830078,509.75,1897.5999755859375,2.648099899291992,1.0299999713897705,1.3487999439239502
2011-11-28,1.8803000450134277,8.471599578857422,4.2399001121521,516.5499877929688,1938.800048828125,2.6466000080108643,1.0175000429153442,1.3323999643325806
2011-11-29,1.854699969291687,8.372300148010254,4.263199806213379,512.989990234375,1918.0,2.6466000080108643,1.0092999935150146,1.323799967765808
2011-11-30,1.8415000438690186,8.312999725341797,4.2754998207092285,513.4400024414062,1949.0,2.6466000080108643,0.998199999332428,1.3099000453948975
2011-12-01,1.8079999685287476,8.120599746704102,4.282199859619141,515.4500122070312,1946.0,2.6989998817443848,0.9751499891281128,1.283400058746338
2011-12-02,1.7990000247955322,8.077300071716309,4.285299777984619,515.0,1940.0,2.697999954223633,0.978190004825592,1.2826999425888062
2011-12-05,1.795199990272522,7.99429988861084,4.270500183105469,505.260009765625,1934.0,2.6623001098632812,0.9765599966049194,1.2819000482559204
2011-12-06,1.7796000242233276,8.026399612426758,4.306700229644775,513.2999877929688,1934.0,2.697000026702881,0.9749799966812134,1.281599998474121
2011-12-07,1.7910000085830688,8.012800216674805,4.271900177001953,512.4000244140625,1927.0,2.696000099182129,0.9757000207901001,1.2817000150680542
2011-12-08,1.798699975013733,8.010600090026855,4.269499778747559,508.04998779296875,1928.0,2.694999933242798,0.9730899930000305,1.2812000513076782
2011-12-09,1.8170000314712524,8.206999778747559,4.26609992980957,508.04998779296875,1924.75,2.690000057220459,0.9824900031089783,1.2941999435424805
2011-12-12,1.7972999811172485,8.085000038146973,4.2729997634887695,500.4700012207031,1899.5999755859375,2.6435000896453857,0.9797199964523315,1.2907999753952026
2011-12-13,1.8092000484466553,8.278499603271484,4.248000144958496,514.5999755859375,1930.5,2.650599956512451,0.9958599805831909,1.3121999502182007
2011-12-14,1.857699990272522,8.36359977722168,4.2982001304626465,510.9200134277344,1939.0,2.6666998863220215,1.001099944114685,1.32260000705719
2011-12-15,1.8762999773025513,8.420999526977539,4.2733001708984375,507.010009765625,1935.0,2.696000099182129,1.0097999572753906,1.333799958229065
2011-12-16,1.8588000535964966,8.369000434875488,4.274600028991699,508.3500061035156,1939.0,2.694999933242798,1.0061999559402466,1.3229000568389893
2011-12-19,1.8530000448226929,8.376299858093262,4.283299922943115,517.5999755859375,1938.0,2.631700038909912,1.003600001335144,1.312600016593933
2011-12-20,1.8665000200271606,8.378499984741211,4.2916998863220215,520.5,1933.0,2.697000026702881,1.0082999467849731,1.3212000131607056
2011-12-21,1.8417999744415283,8.192000389099121,4.283899784088135,519.0999755859375,1894.9000244140625,2.694000005722046,0.9921600222587585,1.301200032234192
2011-12-22,1.855299949645996,8.229999542236328,4.28879976272583,522.0499877929688,1928.0,2.6342999935150146,0.9926400184631348,1.3008999824523926
2011-12-23,1.8509999513626099,8.178600311279297,4.2845001220703125,518.25,1919.0,2.693000078201294,0.9867799878120422,1.291700005531311
2011-12-26,1.8580000400543213,8.141200065612793,4.286799907684326,519.9500122070312,1919.0,2.691999912261963,0.9844499826431274,1.2913000583648682
2011-12-27,1.8574999570846558,8.141599655151367,4.283699989318848,519.9000244140625,1920.0,2.6352999210357666,0.984250009059906,1.2913999557495117
2011-12-28,1.8600000143051147,8.131099700927734,4.294600009918213,521.5,1942.0,2.694000005722046,0.9854199886322021,1.295300006866455
2011-12-29,1.8767000436782837,8.191800117492676,4.2967000007629395,522.3499755859375,1938.0,2.696000099182129,0.992169976234436,1.3021999597549438
2011-12-30,1.8652000427246094,8.154000282287598,4.299200057983398,519.3499755859375,1936.0,2.696000099182129,0.9861000180244446,1.295199990272522
2012-01-02,1.8623000383377075,8.068400382995605,4.305699825286865,519.2999877929688,1900.199951171875,2.630199909210205,0.9796199798583984,1.2841999530792236
2012-01-03,1.8701000213623047,8.068599700927734,4.294099807739258,517.0,1908.0,2.635200023651123,0.9752299785614014,1.280400037765503
2012-01-04,1.8344999551773071,8.05270004272461,4.303800106048584,511.25,1868.0,2.694999933242798,0.9643200039863586,1.2652000188827515
2012-01-05,1.8184000253677368,8.131199836730957,4.299900054931641,510.1000061035156,1879.0,2.632699966430664,0.9670000076293945,1.271299958229065
2012-01-06,1.843000054359436,8.182100296020508,4.300000190734863,510.1000061035156,1879.0,2.694000005722046,0.9749400019645691,1.2800999879837036
2012-01-09,1.847599983215332,8.178000450134277,4.330900192260742,509.45001220703125,1876.0,2.6493000984191895,0.9805799722671509,1.2819000482559204
2012-01-10,1.840999960899353,8.160099983215332,4.303199768066406,512.0,1862.5,2.691999912261963,0.9752299785614014,1.2674000263214111
2012-01-11,1.7990000247955322,8.10420036315918,4.31820011138916,507.8500061035156,1849.0,2.690999984741211,0.9710599780082703,1.2592999935150146
2012-01-12,1.8035000562667847,8.086899757385254,4.297399997711182,505.20001220703125,1843.0,2.691999912261963,0.9694399833679199,1.2527999877929688
2012-01-13,1.780900001525879,8.051300048828125,4.306300163269043,499.5,1842.0,2.690000057220459,0.9674299955368042,1.259600043296814
2012-01-16,1.7907999753952026,8.156000137329102,4.321100234985352,503.5,1801.699951171875,2.6510000228881836,0.9726499915122986,1.260699987411499
2012-01-17,1.7792999744415283,8.093700408935547,4.309999942779541,499.70001220703125,1837.0,2.6303000450134277,0.9689900279045105,1.2589999437332153
2012-01-18,1.7795000076293945,8.028200149536133,4.312099933624268,499.0,1822.0,2.691999912261963,0.9634100198745728,1.249400019645691
2012-01-19,1.7683000564575195,7.952499866485596,4.302199840545654,494.70001220703125,1820.5,2.691999912261963,0.9597899913787842,1.2448999881744385
2012-01-20,1.7554999589920044,7.906000137329102,4.30709981918335,490.0,1828.0,2.6194000244140625,0.960070013999939,1.245300054550171
2012-01-23,1.76010000705719,7.950099945068359,4.337600231170654,492.1000061035156,1812.0,2.620300054550171,0.9552900195121765,1.2418999671936035
2012-01-24,1.7519999742507935,7.93179988861084,4.327899932861328,488.3999938964844,1812.0,2.690000057220459,0.9497600197792053,1.232200026512146
2012-01-25,1.7583999633789062,7.9496002197265625,4.318399906158447,491.6000061035156,1815.0,2.690000057220459,0.954200029373169,1.232300043106079
2012-01-26,1.7599999904632568,7.871799945831299,4.28980016708374,489.29998779296875,1810.0,2.691999912261963,0.9440299868583679,1.223099946975708
2012-01-27,1.8524999618530273,7.816800117492676,4.351799964904785,487.8500061035156,1807.0,2.634700059890747,0.9419900178909302,1.2181999683380127
2012-01-30,1.7380000352859497,7.7434000968933105,4.327300071716309,484.6499938964844,1767.0,2.6140999794006348,0.9401000142097473,1.2139999866485596
2012-01-31,1.7462999820709229,7.828199863433838,4.323699951171875,489.95001220703125,1809.0,2.634700059890747,0.9446399807929993,1.2203999757766724
2012-02-01,1.7447999715805054,7.791800022125244,4.322800159454346,491.04998779296875,1795.0,2.688999891281128,0.9426800012588501,1.2130999565124512
2012-02-02,1.7316999435424805,7.6620001792907715,4.344200134277344,486.45001220703125,1793.0,2.687999963760376,0.9330099821090698,1.1998000144958496
2012-02-03,1.7180999517440796,7.637599945068359,4.339200019836426,481.1499938964844,1785.0,2.690000057220459,0.9341400265693665,1.2019000053405762
2012-02-06,1.7152999639511108,7.540800094604492,4.3246002197265625,478.6000061035156,1787.5,2.629499912261963,0.9300600290298462,1.198799967765808
2012-02-07,1.7237000465393066,7.540309906005859,4.329400062561035,480.29998779296875,1783.0,2.687000036239624,0.9326599836349487,1.1994999647140503
2012-02-08,1.7246999740600586,7.5578999519348145,4.3343000411987305,478.0,1748.5,2.687000036239624,0.9261000156402588,1.1971999406814575
2012-02-09,1.718400001525879,7.558300018310547,4.332900047302246,476.8999938964844,1773.0,2.632999897003174,0.9269599914550781,1.1993000507354736
2012-02-10,1.715499997138977,7.5802998542785645,4.339900016784668,474.0,1785.0,2.686000108718872,0.9285799860954285,1.2000000476837158
2012-02-13,1.7187999486923218,7.664299964904785,4.329100131988525,478.6499938964844,1777.0,2.6350998878479004,0.9337900280952454,1.204200029373169
2012-02-14,1.7151999473571777,7.698299884796143,4.339200019836426,479.0,1787.0,2.683000087738037,0.9341400265693665,1.2019000053405762
2012-02-15,1.7160999774932861,7.715700149536133,4.342899799346924,484.6000061035156,1792.0,2.684000015258789,0.9342300295829773,1.1965999603271484
2012-02-16,1.7276999950408936,7.7617998123168945,4.3420000076293945,486.1499938964844,1790.0,2.684000015258789,0.9356899857521057,1.2008999586105347
2012-02-17,1.715499997138977,7.764100074768066,4.34499979019165,483.79998779296875,1779.0,2.6247000694274902,0.930180013179779,1.1962000131607056
2012-02-20,1.7093000411987305,7.6717000007629395,4.320899963378906,484.29998779296875,1744.0,2.6201999187469482,0.9256299734115601,1.1868000030517578
2012-02-21,1.7172000408172607,7.686500072479248,4.349599838256836,481.75,1776.0,2.625200033187866,0.9326599836349487,1.1937999725341797
2012-02-22,1.7144999504089355,7.732699871063232,4.348400115966797,481.54998779296875,1782.0,2.678999900817871,0.9372100234031677,1.1971999406814575
2012-02-23,1.7051000595092773,7.711100101470947,4.349100112915039,482.75,1776.0,2.677999973297119,0.9411799907684326,1.2065000534057617
2012-02-24,1.7128000259399414,7.65369987487793,4.351099967956543,480.5,1771.0,2.678999900817871,0.9321399927139282,1.1938999891281128
2012-02-27,1.7065999507904053,7.577600002288818,4.3460001945495605,479.70001220703125,1771.0,2.6138999462127686,0.9350000023841858,1.1962000131607056
2012-02-28,1.705899953842163,7.551700115203857,4.348499774932861,479.70001220703125,1767.0,2.677000045776367,0.9294400215148926,1.1895999908447266
2012-02-29,1.697700023651123,7.481299877166748,4.349400043487549,476.20001220703125,1767.0,2.677999973297119,0.9259600043296814,1.1901999711990356
2012-03-01,1.716599941253662,7.474899768829346,4.349999904632568,480.0,1768.0,2.677999973297119,0.9309999942779541,1.1974999904632568
2012-03-02,1.7135000228881836,7.436800003051758,4.343200206756592,481.0,1776.5,2.6730000972747803,0.9252600073814392,1.1926000118255615
