Date;PC1;PC2;BRL
2009-12-21;-3.4561512294460193;0.5851172652173817;1.7795000076293943
2009-12-22;-3.398975520382822;0.5745354487039478;1.7796000242233276
2009-12-23;-3.4389326233823323;0.5888102702646676;1.7615000009536743
2009-12-24;-3.5324827070470586;0.6304948749353375;1.7272000312805176
2009-12-28;-3.4580234013925835;0.5769702592947423;1.7359999418258667
2009-12-29;-3.449589570961439;0.5864201661028422;1.7359999418258667
2009-12-30;-3.4580907771567873;0.5773043288792715;1.7389999628067017
2009-12-31;-3.4886794743513585;0.5898605860272719;1.743000030517578
2010-01-04;-3.625632892123795;0.6587794313203823;1.718999981880188
2010-01-05;-3.5655621579261845;0.6421533886803755;1.7369999885559082
2010-01-06;-3.607461045199875;0.6559067769828233;1.7315000295639038
2010-01-07;-3.634862516387813;0.6571443449792197;1.7388999462127686
2010-01-08;-3.7258497085982807;0.6934681542778188;1.7319999933242798
2010-01-11;-3.7539768085075718;0.7032872446542422;1.7309999465942385
2010-01-12;-3.7206453311459082;0.6854281444313295;1.7373000383377075
2010-01-13;-3.7656976778418567;0.7154696084238275;1.74590003490448
2010-01-14;-3.756075862847743;0.7166143060764436;1.7640999555587769
2010-01-15;-3.715811490522326;0.6992082441103119;1.7644000053405762
2010-01-18;-3.7563074728144317;0.7167897096544577;1.7632999420166016
2010-01-19;-3.7262744446287948;0.7132452407870797;1.7741999626159668
2010-01-20;-3.618770735895273;0.6612910192712818;1.7894999980926514
2010-01-21;-3.567517255219857;0.615061283815424;1.8007999658584597
2010-01-22;-3.553932360790814;0.6201871842381684;1.8187999725341797
2010-01-25;-3.56273583887029;0.6432806692828152;1.7834999561309814
2010-01-26;-3.5505509443014995;0.6371600200058954;1.8336000442504885
2010-01-27;-3.4945619052051566;0.6142181867191747;1.8495999574661257
2010-01-28;-3.4200949410082915;0.5977939100833526;1.868000030517578
2010-01-29;-3.431680296931715;0.5938138765139531;1.8729000091552737
2010-02-01;-3.4673513187762954;0.6329125200802921;1.8624000549316408
2010-02-02;-3.54157494356327;0.6678194385717039;1.830399990081787
2010-02-03;-3.4173794795995978;0.6173074832247015;1.850000023841858
2010-02-04;-3.2350232617192027;0.5412198387811329;1.8803999423980713
2010-02-05;-3.206270431354065;0.5307792288443461;1.882699966430664
2010-02-08;-3.1969775042015627;0.4962315798920837;1.871500015258789
2010-02-09;-3.317935526799769;0.5746741608718312;1.843000054359436
2010-02-10;-3.304531408706322;0.5552673722339185;1.850600004196167
2010-02-11;-3.3534590464194736;0.5943254904606368;1.8515000343322752
2010-02-12;-3.35566912865504;0.5873370840585;1.8585000038146973
2010-02-15;-3.399170464270813;0.5958889711229327;1.8514000177383425
2010-02-16;-3.4412721930894956;0.6283809737348135;1.8424999713897705
2010-02-17;-3.3878391261172123;0.6096581595040536;1.8329999446868896
2010-02-18;-3.311243041163687;0.5831535514610043;1.819000005722046
2010-02-19;-3.3885717592887166;0.6155673704588376;1.803500056266785
2010-02-22;-3.4009731571960224;0.6238936158429148;1.8079999685287476
2010-02-23;-3.38970846427698;0.6040725686127215;1.819599986076355
2010-02-24;-3.4285256308173193;0.6329818125878593;1.818600058555603
2010-02-25;-3.362803887986963;0.6099798581917457;1.8359999656677248
2010-02-26;-3.4195020091341877;0.6373150903988535;1.805999994277954
2010-03-01;-3.4896285414497803;0.6601507619910042;1.7979999780654907
2010-03-02;-3.4982313753641283;0.6575433016341132;1.7324999570846558
2010-03-03;-3.5415632542628117;0.6767876918805907;1.787999987602234
2010-03-04;-3.5082802230358188;0.6653733543663386;1.78849995136261
2010-03-05;-3.5751521025336146;0.6937646783821817;1.777999997138977
2010-03-08;-3.583636927023759;0.6892709552636948;1.7847000360488892
2010-03-09;-3.5818541317547714;0.6932955466632946;1.781000018119812
2010-03-10;-3.5825031807647836;0.6973394927829233;1.7680000066757202
2010-03-11;-3.5678159481626794;0.6999206371874281;1.7690000534057615
2010-03-12;-3.5897641900590056;0.7138697357225467;1.7610000371932983
2010-03-15;-3.64212609146107;0.7266051830794168;1.7613999843597412
2010-03-16;-3.6270082021835606;0.7295543573416541;1.7661999464035034
2010-03-17;-3.6222177373602222;0.7404885264817676;1.7619999647140503
2010-03-18;-3.573064736399104;0.7129158685960028;1.7710000276565552
2010-03-19;-3.536256808247648;0.6955413446779366;1.7949999570846558
2010-03-22;-3.54763968568408;0.7047071141203726;1.7990000247955322
2010-03-23;-3.498585968989063;0.6991181468767043;1.7805999517440796
2010-03-24;-3.422927548899921;0.6545714996929303;1.7933000326156616
2010-03-25;-3.4406370243218594;0.6630172701411454;1.7990000247955322
2010-03-26;-3.4599730831921143;0.6757864821746711;1.8229999542236328
2010-03-29;-3.4903898954183723;0.7029593094300866;1.808500051498413
2010-03-30;-3.4907223168361483;0.7090917712934259;1.7937999963760376
2010-03-31;-3.5570896880792926;0.72631405905992;1.780500054359436
2010-04-01;-3.6070340453849075;0.7466077902281482;1.7654000520706177
2010-04-02;-3.5730481371197715;0.7401397489594793;1.7649999856948853
2010-04-05;-3.5875781201911003;0.750403405674476;1.7604999542236328
2010-04-06;-3.586331905965008;0.7452892501022746;1.753000020980835
2010-04-07;-3.5470162399931837;0.7266461332332206;1.7769999504089355
2010-04-08;-3.552929377411909;0.729603025862376;1.7730000019073486
2010-04-09;-3.5926838587437104;0.7403635137553193;1.7710000276565552
2010-04-12;-3.63207509229319;0.7630476488011788;1.7561999559402466
2010-04-13;-3.690146122185197;0.7734086378164614;1.7135000228881836
2010-04-14;-3.640312420599456;0.7580494124320846;1.746000051498413
